CII_combined_visit02_phase,CII_combined_visit02_flux,CII_combined_visit03_phase,CII_combined_visit03_flux,CII_combined_visit04_phase,CII_combined_visit04_flux,SiIII_1_visit02_phase,SiIII_1_visit02_flux,SiIII_1_visit03_phase,SiIII_1_visit03_flux,SiIII_1_visit04_phase,SiIII_1_visit04_flux,SiIV_combined_visit02_phase,SiIV_combined_visit02_flux,SiIV_combined_visit03_phase,SiIV_combined_visit03_flux,SiIV_combined_visit04_phase,SiIV_combined_visit04_flux,NV_combined_visit02_phase,NV_combined_visit02_flux,NV_combined_visit03_phase,NV_combined_visit03_flux,NV_combined_visit04_phase,NV_combined_visit04_flux
-0.013839375518728048,1.1666164756338335,-0.037227515676931944,0.8944518443682651,0.03240602428559214,1.242373075007147,-0.013839375518728048,1.037826154059091,-0.037227515676931944,0.8277640778946574,0.03240602428559214,1.0993556859047438,-0.013839375518728048,1.7113858526512415,-0.037227515676931944,0.8652863939722036,0.03240602428559214,1.1099076265742582,-0.013839375518728048,1.3696747209798819,-0.037227515676931944,0.867847150840976,0.03240602428559214,1.0788334128402375
-0.013144931072019972,1.3554348076709315,-0.03653307122294791,0.8365996682543966,0.033100468732300214,0.9846025037781021,-0.013144931072019972,1.120188155272084,-0.03653307122294791,0.846254490567094,0.033100468732300214,0.9512178283643085,-0.013144931072019972,1.221707421506713,-0.03653307122294791,0.7069447712515425,0.033100468732300214,1.1073157772647522,-0.013144931072019972,1.2415582572829231,-0.03653307122294791,0.636046414247063,0.033100468732300214,0.8309444490854367
-0.012450486632587854,1.154043546178307,-0.03583862679079175,0.6792863355995344,0.03379491317173233,1.1149177612883046,-0.012450486632587854,0.9592521514453561,-0.03583862679079175,1.0489706223142303,0.03379491317173233,0.8697848547638539,-0.012450486632587854,1.4467368428850642,-0.03583862679079175,0.6385060390499057,0.03379491317173233,1.0265315190211481,-0.012450486632587854,1.5701805796560895,-0.03583862679079175,0.7971083347074462,0.03379491317173233,0.9499241846152152
-0.01175604217860382,1.2343454628176975,-0.03514418233680772,0.8203429198920873,0.03448935761844041,0.9551221157148814,-0.01175604217860382,1.2427258880307912,-0.03514418233680772,1.1863585873267697,0.03448935761844041,1.163205496850451,-0.01175604217860382,1.4366863743379694,-0.03514418233680772,0.766737131386919,0.03448935761844041,1.1800042955837289,-0.01175604217860382,1.3110001313021582,-0.03514418233680772,0.9089908113607378,0.03448935761844041,1.2004005864080263
-0.01106159774644766,1.0217032746499055,-0.0344497378973756,0.918850592240047,0.035183802057872526,1.0182362868828931,-0.01106159774644766,1.2204603623978123,-0.0344497378973756,0.8789337441014337,0.035183802057872526,1.1717293649743492,-0.01106159774644766,1.3242492844555016,-0.0344497378973756,0.7410641400338304,0.035183802057872526,1.1565032630355414,-0.01106159774644766,1.244741899880876,-0.0344497378973756,0.7688883030645193,0.035183802057872526,1.0104160004002052
-0.010367153299739584,0.970796502379149,-0.03375529345066752,0.8087276149521778,0.0358782465045806,0.9229978960790359,-0.010367153299739584,1.2515241647050193,-0.03375529345066752,0.7550198486274583,0.0358782465045806,0.9346091503022586,-0.010367153299739584,1.2279591842514046,-0.03375529345066752,0.6377229741596262,0.0358782465045806,1.325656130814244,-0.010367153299739584,1.3698999235662517,-0.03375529345066752,0.7790657774967736,0.0358782465045806,1.0249623029830148
-0.009672708853031509,1.1838468443539334,-0.03306084900395945,0.7899815437541642,0.03657269095128868,0.9845585176785983,-0.009672708853031509,1.0272507536077675,-0.03306084900395945,0.8657733634858167,0.03657269095128868,1.1053999118665887,-0.009672708853031509,1.0921100116659261,-0.03306084900395945,0.6126244620110175,0.03657269095128868,0.9210448554243704,-0.009672708853031509,1.24342275271203,-0.03306084900395945,0.9023685311726296,0.03657269095128868,1.009123226466718
-0.008978264406323433,1.1220714935720277,-0.03236640455725137,0.8691059746283688,0.03726713539799675,1.099662191740005,-0.008978264406323433,1.3229391871882905,-0.03236640455725137,0.9119190414882227,0.03726713539799675,1.1957664371162275,-0.008978264406323433,1.437488755298388,-0.03236640455725137,0.6013491245454582,0.03726713539799675,1.151493819497157,-0.008978264406323433,1.3023166132576656,-0.03236640455725137,0.847209468633046,0.03726713539799675,1.2180779974114047
-0.008283819974167272,1.2014789229701164,-0.031671960110543296,0.6971148814034455,0.03796157983742887,0.9830640429911485,-0.008283819974167272,1.2270266120107558,-0.031671960110543296,1.0609098860656403,0.03796157983742887,1.1866795528190675,-0.008283819974167272,1.6520729333997684,-0.031671960110543296,0.7405909360917303,0.03796157983742887,1.1097501829779155,-0.008283819974167272,1.36349383849533,-0.031671960110543296,0.8894494579490477,0.03796157983742887,1.2487374574492622
-0.007589375520183239,1.1583369717764889,-0.030977515671111178,0.9204442416980777,0.03865602428413695,1.0084784359784802,-0.007589375520183239,1.1887321380218971,-0.030977515671111178,0.7931889209035684,0.03865602428413695,0.9928836472055722,-0.007589375520183239,1.2292073129670642,-0.030977515671111178,0.689502190909921,0.03865602428413695,0.7353128396189292,-0.007589375520183239,1.0032578027673003,-0.030977515671111178,0.7119510841108172,0.03865602428413695,1.10871106437466
-0.006894931080751121,1.1463253240026288,-0.03028307123167906,0.9735321889406098,0.039350468723569065,1.1553232400727405,-0.006894931080751121,1.0816088971589428,-0.03028307123167906,0.6358556000857649,0.039350468723569065,1.0602865556525876,-0.006894931080751121,1.5187554865878303,-0.03028307123167906,0.7586071970611145,0.039350468723569065,1.2135360447064578,-0.006894931080751121,1.3153059256904989,-0.03028307123167906,0.8112066690291133,0.039350468723569065,1.0526172686563837
-0.006200486634043045,1.0610435422250448,-0.029588626784970984,0.9696037207553464,0.04004491317027714,1.2380999305957598,-0.006200486634043045,1.5448827389952635,-0.029588626784970984,0.5539791536619026,0.04004491317027714,1.2441711129422048,-0.006200486634043045,2.0333465929595755,-0.029588626784970984,0.5854211830971056,0.04004491317027714,1.4506088515565732,-0.006200486634043045,1.593329373155121,-0.029588626784970984,0.788289452946103,0.04004491317027714,1.1519674931697614
-0.00550604218733497,1.2966126495417518,-0.028894182338262908,0.8099613633676547,0.04073935761698522,1.1772985917747947,-0.00550604218733497,1.1384152103007892,-0.028894182338262908,1.0160409432377373,0.04073935761698522,1.1724637947520025,-0.00550604218733497,1.9521899732561063,-0.028894182338262908,0.6283671406642342,0.04073935761698522,1.5322287831391768,-0.00550604218733497,1.445158441928818,-0.028894182338262908,0.7751857660206888,0.04073935761698522,1.0756169947580645
-0.004811597740626894,1.2886013780886123,-0.028199737891554832,0.7323239088494797,0.041433802056417335,1.2434774364394037,-0.004811597740626894,1.0477464218233263,-0.028199737891554832,0.774707150842865,0.041433802056417335,1.1667394963217188,-0.004811597740626894,1.518526936474521,-0.028199737891554832,0.7431611170359257,0.041433802056417335,1.205138404019154,-0.004811597740626894,1.560352291430516,-0.028199737891554832,0.7070819955856891,0.041433802056417335,1.2182252032472671
-0.004117153293918818,1.156870723696014,-0.027505293452122714,0.8055463332332726,0.04212824651040137,1.1064018900534118,-0.004117153293918818,1.1042395135233012,-0.027505293452122714,0.9012559879675673,0.04212824651040137,0.9584986042337957,-0.004117153293918818,1.271491197118528,-0.027505293452122714,0.884449703064229,0.04212824651040137,1.3154732669989206,-0.004117153293918818,1.2013191514436872,-0.027505293452122714,0.9779264743640591,0.04212824651040137,1.2137143343660317
-0.0034227088544867,1.042650206365688,-0.02681084900541464,0.8194387631932895,0.04282269094255753,1.1608598631684819,-0.0034227088544867,0.9475901497234657,-0.02681084900541464,0.9805443945218552,0.04282269094255753,1.2924379807427735,-0.0034227088544867,1.3720387699111056,-0.02681084900541464,0.8815950178000229,0.04282269094255753,1.1433077931885847,-0.0034227088544867,1.2341031317758124,-0.02681084900541464,0.8150026084404649,0.04282269094255753,0.8895289682519483
-0.002728264415054582,1.2255939199950396,-0.026116404558706563,1.1084975812555904,0.043517135389265604,0.9555488061337389,-0.002728264415054582,1.1472833367592778,-0.026116404558706563,1.0088190812756,0.043517135389265604,0.8572803273202401,-0.002728264415054582,1.3193652327811907,-0.026116404558706563,0.670626906082752,0.043517135389265604,0.8568816351471911,-0.002728264415054582,1.2356297981119222,-0.026116404558706563,0.7566325599629535,0.043517135389265604,0.9720604481604497
-0.0021601161133730784,1.1698036192991519,-0.025548071178491227,0.5641600458715136,0.04408528369094711,0.8252284108552634,-0.0021601161133730784,1.1933321734381293,-0.025548071178491227,1.0292580074690774,0.04408528369094711,0.9383824462339001,-0.0021601161133730784,1.181521778262096,-0.025548071178491227,0.5981537534682212,0.04408528369094711,0.9841194963715783,-0.0021601161133730784,1.4182562546086517,-0.025548071178491227,0.7899792637424663,0.04408528369094711,0.8785621912333231
0.04553544448572211,1.2142366090442278,0.024716924323001876,0.9317228105040244,0.09415380428254139,0.9373642730803374,0.04553544448572211,0.8440271041823174,0.024716924323001876,1.0835073749823463,0.09415380428254139,1.1562334923914412,0.04553544448572211,1.0753524059300659,0.024716924323001876,0.9240914733693458,0.09415380428254139,1.3992444153204282,0.04553544448572211,1.031452437427255,0.024716924323001876,0.7741967282772428,0.09415380428254139,1.0870912611826242
0.046229888932430185,1.2530910254028282,0.025411368769709952,0.7993701307028257,0.09484824872924946,1.1889521215461203,0.046229888932430185,1.1344769725066752,0.025411368769709952,1.1034959433195837,0.09484824872924946,1.151869540612575,0.046229888932430185,1.0866477261073448,0.025411368769709952,0.6714937089432954,0.09484824872924946,1.2676144014094535,0.046229888932430185,1.1244597001208672,0.025411368769709952,0.974528479772672,0.09484824872924946,0.9864028871165478
0.0469243333718623,1.1596621010932993,0.026105813216418028,0.8314608693093812,0.09554269316140562,1.039536134680669,0.0469243333718623,1.1559781119394046,0.026105813216418028,0.819154476507804,0.09554269316140562,0.927050581290136,0.0469243333718623,1.1615305358777013,0.026105813216418028,0.6552375767963969,0.09554269316140562,0.8950159081399848,0.0469243333718623,1.2192402584505617,0.026105813216418028,0.8267572827562828,0.09554269316140562,0.855288719756662
0.04761877781857038,1.077550820411398,0.026800257663126104,0.9206290195033726,0.09623713761538966,0.9173929798548387,0.04761877781857038,1.417455708085307,0.026800257663126104,0.9130043782220368,0.09623713761538966,1.1430464979143926,0.04761877781857038,1.4515946915870463,0.026800257663126104,0.7824645708948677,0.09623713761538966,0.7791400261074821,0.04761877781857038,1.3314707744923318,0.026800257663126104,0.8780042589457429,0.09623713761538966,0.8971569938899343
0.0483132222580025,1.291485224080175,0.02749470210983418,0.791047274825998,0.09693158205482177,0.958905704304348,0.0483132222580025,1.153908947903307,0.02749470210983418,1.0221851678011746,0.09693158205482177,1.101312199323182,0.0483132222580025,1.2982217435366012,0.02749470210983418,0.7730081644436966,0.09693158205482177,0.7138694508293962,0.0483132222580025,1.4081054552095236,0.02749470210983418,0.9564871352302923,0.09693158205482177,0.7182826538116999
0.04900766670471057,1.2307281618854786,0.028189146549266297,0.8965120844761907,0.09762602650152985,1.0069086865542263,0.04900766670471057,1.1406167656740966,0.028189146549266297,0.8378722152254061,0.09762602650152985,0.961978968135581,0.04900766670471057,1.4443195867691496,0.028189146549266297,0.80818576035308,0.09762602650152985,0.901060440100232,0.04900766670471057,1.300927721862278,0.028189146549266297,0.7658486962583886,0.09762602650152985,0.9548725001549504
0.04970211115141865,1.2817226762735114,0.028883590995974373,0.7428282889985857,0.09832047094823793,0.8900669787328624,0.04970211115141865,1.2257274961442501,0.028883590995974373,0.6772339147010152,0.09832047094823793,1.0394948176994614,0.04970211115141865,1.392705313994794,0.028883590995974373,0.8859589939231768,0.09832047094823793,0.878620166272718,0.04970211115141865,1.5295585182431966,0.028883590995974373,0.7101494311477845,0.09832047094823793,0.8864137025619137
0.050396555598126724,1.072390474594744,0.02957803543540649,0.7842744045377891,0.099014915394946,1.0489703519496167,0.050396555598126724,0.8796290868606736,0.02957803543540649,0.8729456623648315,0.099014915394946,0.8959171995868406,0.050396555598126724,1.2974699341735434,0.02957803543540649,0.8138465101433769,0.099014915394946,0.9397003307283023,0.050396555598126724,1.1543329878633952,0.02957803543540649,0.9309552556659456,0.099014915394946,0.8268560807244294
0.05109100003755884,1.2470039868876617,0.030272479882114567,1.0380437810537129,0.09970935984165408,1.0401098019272268,0.05109100003755884,1.0710485289248803,0.030272479882114567,1.041233397680858,0.09970935984165408,1.1547496890117595,0.05109100003755884,1.1390588023999586,0.030272479882114567,0.8606788256053833,0.09970935984165408,1.001623230566743,0.05109100003755884,1.2537018309436359,0.030272479882114567,0.9501555644522182,0.09970935984165408,0.992724594163543
0.05178544448426692,1.1006792187589995,0.030966924328822643,0.7784703815223574,0.1004038042810862,1.0609114556673969,0.05178544448426692,1.1737836066895826,0.030966924328822643,0.9675249370053545,0.1004038042810862,0.9515191843488714,0.05178544448426692,1.0747586156310964,0.030966924328822643,0.8492492142725554,0.1004038042810862,1.1119957662653581,0.05178544448426692,0.9798446005652635,0.030966924328822643,0.6866172059231971,0.1004038042810862,0.8499220923901921
0.052479888923699036,1.2669506594524789,0.03166136876825476,0.8988625501781412,0.10109824872779427,1.073161418919759,0.052479888923699036,1.102366602030925,0.03166136876825476,0.8854264070222856,0.10109824872779427,1.0705309949870714,0.052479888923699036,0.9871944143417921,0.03166136876825476,0.8649481303256717,0.10109824872779427,1.027225354593319,0.052479888923699036,1.16233437294766,0.03166136876825476,0.8371275885108167,0.10109824872779427,0.9307616463466427
0.05317433337040711,1.1687163269177887,0.032355813222238794,0.90933116240314,0.10179269316722639,1.1492527108437385,0.05317433337040711,1.0133335667674432,0.032355813222238794,0.9064228453415245,0.10179269316722639,0.8786998417586436,0.05317433337040711,1.3164105749787647,0.032355813222238794,0.8164461094778812,0.10179269316722639,1.0153057692013925,0.05317433337040711,1.0570587058714476,0.032355813222238794,0.7241782036190031,0.10179269316722639,1.1573202369085067
0.05386877781711519,1.2226106673004502,0.033050257654394954,0.7447205289002495,0.10248713761393446,1.1437838185805755,0.05386877781711519,1.2305238733227044,0.033050257654394954,0.6596650403523838,0.10248713761393446,1.1612749898928174,0.05386877781711519,0.9945859193968831,0.033050257654394954,0.8560964761189753,0.10248713761393446,1.3023808570139639,0.05386877781711519,1.2820583238567946,0.033050257654394954,0.9127364942443479,0.10248713761393446,0.8939782845786982
0.054563222256547306,1.1634178105275523,0.03374470210110303,0.8374360614320722,0.10318158206064254,0.929018427343026,0.054563222256547306,1.1015330852795813,0.03374470210110303,0.8548771345056954,0.10318158206064254,1.148792076343192,0.054563222256547306,1.243998761478813,0.03374470210110303,0.8695830611083344,0.10318158206064254,1.1566827946305467,0.054563222256547306,1.2889997782463467,0.03374470210110303,0.8194835298165227,0.10318158206064254,0.8535896746173496
0.05525766671053134,1.233361051153266,0.034439146547811106,0.7987482827082001,0.10387602650007466,1.0092331747677674,0.05525766671053134,1.1906778028530678,0.034439146547811106,0.9275769784041245,0.10387602650007466,1.238852964804466,0.05525766671053134,1.3510821496330103,0.034439146547811106,0.960844528189248,0.10387602650007466,1.0723684610929312,0.05525766671053134,1.319979200262646,0.034439146547811106,0.8714606146156234,0.10387602650007466,0.9428558429724269
0.05595211114996346,1.1355311750059565,0.03513359099451918,0.8530108294861772,0.10457047094678273,0.9946980756495526,0.05595211114996346,1.1172117485762838,0.03513359099451918,1.049180221940968,0.10457047094678273,1.0417175936819238,0.05595211114996346,1.0026864989506123,0.03513359099451918,0.6496871280609056,0.10457047094678273,0.9199828883476625,0.05595211114996346,1.3093432325782028,0.03513359099451918,0.8807774555052952,0.10457047094678273,0.6213191364801436
0.056646555589395575,1.2816345960714892,0.03582803544122726,0.7518544584129888,0.10526491538621485,1.0479214855572847,0.056646555589395575,1.0962864599769149,0.03582803544122726,0.7942482987155078,0.10526491538621485,1.111805943654705,0.056646555589395575,1.2437863227172057,0.03582803544122726,0.6485328156480685,0.10526491538621485,0.9040006201994085,0.056646555589395575,1.1969938259508206,0.03582803544122726,0.8533395039649259,0.10526491538621485,0.9480898229969326
0.05734100003610365,1.1443440937570302,0.03652247988793533,0.8226892040582944,0.10595935983292293,1.0942697255594827,0.05734100003610365,0.9838288678433141,0.03652247988793533,0.9617717068195425,0.10595935983292293,1.0858812347638631,0.05734100003610365,1.1627837755610544,0.03652247988793533,0.8472014536300234,0.10595935983292293,0.9075897206168677,0.05734100003610365,1.1600730157677526,0.03652247988793533,0.8771754156712948,0.10595935983292293,1.076281420390698
0.05803544448281173,1.2535696693136231,0.03721692433464341,0.889850175798905,0.106653804279631,0.9707807610047013,0.05803544448281173,1.3175882517573085,0.03721692433464341,0.8423771225823431,0.106653804279631,1.2816302209158565,0.05803544448281173,1.2429283221435234,0.03721692433464341,1.0194310470370527,0.106653804279631,1.2289423599591922,0.05803544448281173,1.0708344547382356,0.03721692433464341,0.8651742072528408,0.106653804279631,0.9003454266549008
0.0587298889295198,1.2880807648775128,0.03791136877407553,1.0779469245560858,0.10734824872633908,1.0036858680171707,0.0587298889295198,1.1073105272228985,0.03791136877407553,0.9968343518587225,0.10734824872633908,1.153040309656553,0.0587298889295198,1.274865520320265,0.03791136877407553,0.7435843243726683,0.10734824872633908,0.9697803815155623,0.0587298889295198,1.2777577404396685,0.03791136877407553,0.9948830058220303,0.10734824872633908,0.8866349113348934
0.05915340792853385,1.1015148785402706,0.03833488776581362,0.7601428833310894,0.10777176771807717,0.9413240183554621,0.05915340792853385,1.0060162478316186,0.03833488776581362,1.1516871631941208,0.10777176771807717,0.7038426655920754,0.05915340792853385,1.3466336689949048,0.03833488776581362,0.5998961901995898,0.10777176771807717,0.9864155787853122,0.05915340792853385,1.2803960035022368,0.03833488776581362,0.6998440990018114,0.10777176771807717,1.0055613453163241
0.11171618447406217,1.3408682193538735,0.08898766433412675,0.8892663285309264,0.16027639427920803,1.2076238118379654,0.11171618447406217,1.1243718448061084,0.08898766433412675,0.9169395040984338,0.16027639427920803,1.3348103928399846,0.11171618447406217,1.4170884019369163,0.08898766433412675,0.7638772034511517,0.16027639427920803,1.1825851094761655,0.11171618447406217,1.4687894332199536,0.08898766433412675,0.759185012783945,0.16027639427920803,0.9342417160702468
0.11241062892077025,1.2625934699113335,0.08968210878083482,0.9437531201671654,0.1609708387259161,0.9926206268806544,0.11241062892077025,1.1379870145723496,0.08968210878083482,0.6299193401523526,0.1609708387259161,0.886110366533626,0.11241062892077025,1.3398595901383348,0.08968210878083482,0.7076618091998452,0.1609708387259161,1.0781313563750896,0.11241062892077025,1.294811833423119,0.08968210878083482,0.9816677248615596,0.1609708387259161,1.1291399921047318
0.11310507336747833,1.0560124216214364,0.09037655322026694,1.0370339058050855,0.16166528317262419,0.9934489619761098,0.11310507336747833,0.9429132270395283,0.09037655322026694,0.9287255025449654,0.16166528317262419,0.9959990955055508,0.11310507336747833,1.3497961103892828,0.09037655322026694,0.5847755532365736,0.16166528317262419,0.9609701915996184,0.11310507336747833,1.3564823960578374,0.09037655322026694,0.8200703593452743,0.16166528317262419,0.9026616758559846
0.1137995178141864,1.0332244808794797,0.09107099766697502,0.8296981931644837,0.16235972761933226,0.871930697648331,0.1137995178141864,0.9425241915928023,0.09107099766697502,1.1178803072060883,0.16235972761933226,0.8405714986974754,0.1137995178141864,1.2068243046021008,0.09107099766697502,0.7610481617760987,0.16235972761933226,0.9711812042733782,0.1137995178141864,1.2440613639814213,0.09107099766697502,0.8805814313752096,0.16235972761933226,1.1907494832039822
0.11449396226089448,1.050019216588073,0.09176544210640714,0.9719968414735924,0.16305417206604034,1.050543236610671,0.11449396226089448,1.2767090477237757,0.09176544210640714,0.8916319780343814,0.16305417206604034,1.0794119411752474,0.11449396226089448,1.0644103706283659,0.09176544210640714,0.6145941538916726,0.16305417206604034,0.9169568713064382,0.11449396226089448,1.3212313258173018,0.09176544210640714,0.8128767061883655,0.16305417206604034,1.1039851591342018
0.1151884067003266,1.0244416061311505,0.09245988655311521,1.0287787812304383,0.1637486164981965,0.9085660358075723,0.1151884067003266,1.1399625147128967,0.09245988655311521,1.05626091993141,0.1637486164981965,0.890527714320281,0.1151884067003266,0.9225786526857037,0.09245988655311521,0.814243742813968,0.1637486164981965,0.8911376944920643,0.1151884067003266,1.1550150112466508,0.09245988655311521,0.9268149913866963,0.1637486164981965,1.0286639291850959
0.11588285114703467,0.9252381109782635,0.09315433099982329,0.8228155265176892,0.16444306095218053,1.1946723090469802,0.11588285114703467,0.9092409199711218,0.09315433099982329,1.295674158622207,0.16444306095218053,1.0378908150273742,0.11588285114703467,1.1108079162835138,0.09315433099982329,0.6506311637349397,0.16444306095218053,1.2576117132832267,0.11588285114703467,1.2294439297572892,0.09315433099982329,0.9837439463743004,0.16444306095218053,1.0936744857371945
0.11657729558646679,1.2593726937586027,0.09384877544653136,0.8522825415876414,0.16513750539161265,1.0025843520431443,0.11657729558646679,1.067064905213933,0.09384877544653136,1.1725959362641363,0.16513750539161265,1.1054937596460828,0.11657729558646679,1.1787598435945927,0.09384877544653136,0.6342295281071859,0.16513750539161265,0.9566286193947167,0.11657729558646679,1.1488673415397135,0.09384877544653136,0.9339402251283163,0.16513750539161265,0.8956335685514396
0.11727174003317486,1.0672156050258879,0.09454321988596348,0.9174843991192703,0.16583194983832072,0.8764797172014528,0.11727174003317486,1.2483965580199927,0.09454321988596348,1.2203043200165264,0.16583194983832072,1.2542905249924379,0.11727174003317486,1.146311387837758,0.09454321988596348,0.795610157747654,0.16583194983832072,1.1297524959148404,0.11727174003317486,1.2889718392150429,0.09454321988596348,0.7766516342324322,0.16583194983832072,0.9970919506234088
0.11796618447988294,1.1508255133532639,0.09523766433267156,0.8122011669670731,0.1665263942850288,0.9476198132733571,0.11796618447988294,1.0277688604128017,0.09523766433267156,0.9239074665427098,0.1665263942850288,0.6663533340309744,0.11796618447988294,0.9760635757642164,0.09523766433267156,0.6194456695551991,0.1665263942850288,0.881505805910898,0.11796618447988294,1.2975194217845811,0.09523766433267156,0.5548931079627192,0.1665263942850288,0.8126812291219107
